order_book_id,date,high,prev_close,volume,open,low,close,total_turnover
399808.XSHE,2015-04-17,2189.8512,2130.5568,3043726245.0,2172.3845,2152.4929,2160.3703,67650010560.0
399808.XSHE,2015-04-20,2202.4548,2160.3703,4619687298.0,2155.0368,2130.5324,2150.096,89271973257.0
399808.XSHE,2015-04-21,2211.1563,2150.096,4135734071.0,2160.1029,2148.4059,2210.9896,71866341936.0
399808.XSHE,2015-04-22,2287.8917,2210.9896,3338872606.0,2247.8814,2247.8814,2280.4088,69108356289.0
399808.XSHE,2015-04-23,2343.5356,2280.4088,4559687485.0,2310.6710000000007,2304.8532,2334.0979,93134670244.0
399808.XSHE,2015-04-24,2345.6454,2334.0979,3830260960.0,2309.3744,2280.7086,2329.2412,74069007827.0
399808.XSHE,2015-04-27,2376.3559,2329.2412,3840689906.0,2356.3156,2323.6121,2360.4154,75598602028.0
399808.XSHE,2015-04-28,2369.0049,2360.4154,3650474133.0,2361.8011,2257.7045,2276.0537,73437314445.0
399808.XSHE,2015-04-29,2326.9432,2276.0537,3095769299.0,2263.0325,2243.4083,2313.0897,60181287830.0
399808.XSHE,2015-04-30,2358.2168,2313.0897,3053135017.0,2317.2675,2317.1934,2330.4691,61584799430.0
399808.XSHE,2015-05-04,2370.3219,2330.4691,2869030724.0,2327.3803,2314.8054,2363.6933,58092578150.0
399808.XSHE,2015-05-05,2363.1744,2363.6933,2741939263.0,2363.1744,2254.2270000000008,2266.8128,53843301091.0
399808.XSHE,2015-05-06,2315.0415,2266.8128,2518189185.0,2274.6284,2210.5468,2231.4261,48842943302.0
399808.XSHE,2015-05-07,2241.9673,2231.4261,2453546011.0,2226.4019,2176.5279,2179.008,43672620090.0
399808.XSHE,2015-05-08,2245.3149,2179.008,2404541132.0,2197.0264,2184.5624,2245.1629,42835170790.0
399808.XSHE,2015-05-11,2363.7927,2245.1629,3216801938.0,2269.4168,2260.5984,2363.045,60714658775.0
399808.XSHE,2015-05-12,2440.3304,2363.045,3962120716.0,2381.0488,2379.6593,2440.3304,79952586282.0
399808.XSHE,2015-05-13,2466.1728,2440.3304,4224718866.0,2442.3862,2414.0587,2437.5749,84918886095.0
399808.XSHE,2015-05-14,2491.6302,2437.5749,3611087011.0,2432.6248,2430.2739,2477.4867,74890752239.0
399808.XSHE,2015-05-15,2483.6801,2477.4867,3109998332.0,2474.9861,2418.694,2449.6395,65594399358.0
399808.XSHE,2015-05-18,2502.5792,2449.6395,3126543143.0,2441.6991,2432.7568,2478.7635,65354582191.0
399808.XSHE,2015-05-19,2542.5411,2478.7635,3112293759.0,2481.3846,2473.4095,2542.5182,64956154036.0
399808.XSHE,2015-05-20,2634.2872,2542.5182,3624863821.0,2556.0481,2556.0395,2586.1961,78755868210.0
399808.XSHE,2015-05-21,2677.4440000000004,2586.1961,3486536384.0,2593.9115,2586.535,2674.9479,77615850441.0
399808.XSHE,2015-05-22,2738.7323,2674.9479,4262942711.0,2711.7008,2658.8559999999998,2717.3993,95101540847.0
399808.XSHE,2015-05-25,2818.6374,2717.3993,4319484793.0,2709.3979999999997,2697.961,2813.4335,95540228079.0
399808.XSHE,2015-05-26,2930.3333,2813.4335,4608147004.0,2842.8817,2831.975,2917.4959,108059194407.0
399808.XSHE,2015-05-27,2972.9491,2917.4959,4589119347.0,2938.6677,2860.257,2958.0927,109571399689.0
399808.XSHE,2015-05-28,3008.3704,2958.0927,4925729734.0,2958.5884,2762.134,2765.205,114241029043.0
399808.XSHE,2015-05-29,2851.6848,2765.205,4056916537.0,2760.2685,2644.1748,2797.6323,87492146294.0
399808.XSHE,2015-06-01,2937.195,2797.6323,3708840346.0,2829.0656,2828.5038,2936.7591,84752416028.0
399808.XSHE,2015-06-02,3014.8506,2936.7591,3822573868.0,2962.8747,2923.2246,3014.4888,91042510978.0
399808.XSHE,2015-06-03,3037.9631,3014.4888,3515133224.0,3034.0019,2935.0833,3005.2803,82792698911.0
399808.XSHE,2015-06-04,3058.3855,3005.2803,3617192057.0,3028.7766,2816.0197,3027.7087,84528173293.0
399808.XSHE,2015-06-05,3114.9914,3027.7087,4256818835.0,3073.0899,3006.6952,3072.1039,101337462077.0
399808.XSHE,2015-06-08,3080.2784,3072.1039,3460154320.0,3080.2784,2969.5763,3018.7945,84936367232.0
399808.XSHE,2015-06-09,3070.1586,3018.7945,3637860935.0,3028.0178,2998.5833,3063.6202,91506943592.0
399808.XSHE,2015-06-10,3085.6405,3063.6202,3412580505.0,3027.6231,2999.287000000001,3051.8286,82994403535.0
399808.XSHE,2015-06-11,3069.615,3051.8286,3589656059.0,3053.0531,3023.4283,3069.3569,80992473486.0
399808.XSHE,2015-06-12,3121.7516,3069.3569,3446177987.0,3085.729000000001,3066.2027,3097.9366,80266633724.0
399808.XSHE,2015-06-15,3117.3321,3097.9366,3621959358.0,3106.5914,3031.8446,3056.4402,89347871377.0
399808.XSHE,2015-06-16,3039.1367,3056.4402,3397812751.0,3039.1367,2901.5188,2930.6689,79169396910.0
399808.XSHE,2015-06-17,2967.3461,2930.6689,2981864352.0,2915.1272,2793.0404,2956.9778,68220691268.0
399808.XSHE,2015-06-18,2950.1339,2956.9778,2466422692.0,2946.7917,2823.6986,2826.5674,57587659356.0
399808.XSHE,2015-06-19,2784.2956,2826.5674,2413049063.0,2760.9178,2593.818,2598.9232,52170616828.0
399808.XSHE,2015-06-23,2620.9898,2598.9232,2694008731.0,2584.9076,2406.1478,2616.9198,53551976687.0
399808.XSHE,2015-06-24,2694.0864,2616.9198,2812357119.0,2642.5690000000004,2594.3188,2673.2369,59601622292.0
399808.XSHE,2015-06-25,2686.2122,2673.2369,2644666047.0,2684.1613,2504.1289,2541.0748,55726214432.0
399808.XSHE,2015-06-26,2464.9174,2541.0748,2571086966.0,2457.9724,2302.9165,2308.4632,48226270742.0
399808.XSHE,2015-06-29,2372.754,2308.4632,3242117926.0,2369.2044,2101.5501,2132.3925,55967651325.0
399808.XSHE,2015-06-30,2273.1794,2132.3925,3710998354.0,2086.1591,1979.991,2267.7553,60876091822.0
399808.XSHE,2015-07-01,2346.459,2267.7553,3547799586.0,2249.0793,2136.7163,2150.3508,62589703805.0
399808.XSHE,2015-07-02,2173.9355,2150.3508,3011871324.0,2153.1452,1980.1683,1998.2002,48589471010.0
399808.XSHE,2015-07-03,2045.7998,1998.2002,3026746068.0,1939.7872,1837.6929,1875.5435,44120578124.0
399808.XSHE,2015-07-06,2019.0834,1875.5435,3714264200.0,2019.0834,1771.3381,1864.3372,52771822424.0
399808.XSHE,2015-07-07,1824.1865,1864.3372,2445688320.0,1801.0517,1742.836,1749.7299,32913264804.0
399808.XSHE,2015-07-08,1686.461,1749.7299,3076761275.0,1654.0207,1654.0207,1669.5715,38334843149.0
399808.XSHE,2015-07-09,1744.5658,1669.5715,2175767397.0,1650.8119,1647.5343,1744.5658,24743256016.0
399808.XSHE,2015-07-10,1833.013,1744.5658,1503424022.0,1787.6989999999994,1785.1070000000002,1833.013,20333926883.0
399808.XSHE,2015-07-13,1942.134,1833.013,2290944754.0,1909.49,1891.231,1941.317,33983731609.0
399808.XSHE,2015-07-14,2046.247,1941.317,3334491774.0,1977.541,1961.629,1986.72,50103869303.0
399808.XSHE,2015-07-15,1991.207,1986.72,3238646813.0,1989.211,1864.668,1870.558,46833475971.0
399808.XSHE,2015-07-16,1947.786,1870.558,2963231683.0,1846.566,1779.214,1919.002,40436564208.0
399808.XSHE,2015-07-17,2036.353,1919.002,2958117923.0,1930.936,1930.029,2020.703,44095882680.0
399808.XSHE,2015-07-20,2095.572,2020.703,3583934354.0,2039.938,2011.605,2062.9,58089714808.0
399808.XSHE,2015-07-21,2118.656,2062.9,2934443957.0,2039.585,2025.914,2091.865,47473111985.0
399808.XSHE,2015-07-22,2126.086,2091.865,2911767440.0,2097.614,2058.62,2117.136,49761472838.0
399808.XSHE,2015-07-23,2190.611,2117.136,3437071867.0,2121.625,2110.238,2179.694,58209909974.0
399808.XSHE,2015-07-24,2224.265,2179.694,3904034415.0,2190.59,2133.237,2151.035,67661546060.0
399808.XSHE,2015-07-27,2164.991,2151.035,3353361749.0,2106.762,1979.671,1982.121,56475547549.0
399808.XSHE,2015-07-28,1997.317,1982.121,3328881979.0,1891.434,1831.279,1912.243,52268104748.0
399808.XSHE,2015-07-29,2031.24,1912.243,2619458800.0,1948.175,1891.136,2029.744,42543937487.0
399808.XSHE,2015-07-30,2081.523,2029.744,3189152543.0,2026.781,1969.22,1977.636,52405631729.0
399808.XSHE,2015-07-31,2007.776,1977.636,2323844674.0,1947.396,1933.098,1964.805,37350753897.0
399808.XSHE,2015-08-03,1957.344,1964.805,2116652353.0,1929.932,1864.047,1894.997,32945892507.0
399808.XSHE,2015-08-04,2015.805,1894.997,2209511386.0,1903.264,1903.264,2015.805,35319667975.0
399808.XSHE,2015-08-05,2059.295,2015.805,2568973644.0,2017.337,1984.675,2001.612,41899352097.0
399808.XSHE,2015-08-06,2073.846,2001.612,2479442762.0,1958.241,1953.497,2053.1910000000007,43782984732.0
399808.XSHE,2015-08-07,2123.023,2053.1910000000007,2989576409.0,2086.6420000000007,2070.77,2119.333,54945728774.0
399808.XSHE,2015-08-10,2237.127,2119.333,3561051144.0,2147.112,2136.073,2222.706,63698543229.0
399808.XSHE,2015-08-11,2266.092,2222.706,3972603271.0,2223.2270000000008,2208.379,2222.053,70221670592.0
399808.XSHE,2015-08-12,2232.641,2222.053,2814919630.0,2197.156,2173.376,2173.376,49165962846.0
399808.XSHE,2015-08-13,2237.885,2173.376,2942091122.0,2163.722,2144.819,2237.596,52287039798.0
399808.XSHE,2015-08-14,2269.28,2237.596,2969303542.0,2254.4210000000007,2218.305,2230.076,53378945763.0
399808.XSHE,2015-08-17,2269.66,2230.076,2668830834.0,2219.71,2211.156,2263.761,46584955143.0
399808.XSHE,2015-08-18,2273.919,2263.761,3429871770.0,2273.888,2071.895,2079.262,58412314062.0
399808.XSHE,2015-08-19,2139.879,2079.262,2927401805.0,2007.293,1944.79,2125.667,47340972856.0
399808.XSHE,2015-08-20,2130.909,2125.667,2309970936.0,2101.478,2033.745,2033.799,37511725017.0
399808.XSHE,2015-08-21,2024.894,2033.799,2426763473.0,1991.096,1909.289,1925.32,37462735424.0
399808.XSHE,2015-08-24,1844.495,1925.32,1735949783.0,1834.434,1758.22,1758.247,23776130450.0
399808.XSHE,2015-08-25,1662.606,1758.247,2041686479.0,1614.915,1607.214,1608.067,25837066524.0
399808.XSHE,2015-08-26,1663.4879999999994,1608.067,2848160927.0,1608.939,1515.4589999999994,1535.4070000000006,35492467906.0
399808.XSHE,2015-08-27,1605.649,1535.4070000000006,2506565360.0,1563.32,1508.908,1605.349,31428825159.0
399808.XSHE,2015-08-28,1714.351,1605.349,2837171428.0,1634.425,1626.409,1713.885,37806214794.0
399808.XSHE,2015-08-31,1704.917,1713.885,2445056915.0,1704.917,1661.055,1681.966,32976222745.0
399808.XSHE,2015-09-01,1659.9779999999994,1681.966,2168122743.0,1659.9779999999994,1564.6070000000002,1591.682,27888243221.0
399808.XSHE,2015-09-02,1627.629,1591.682,2258611101.0,1506.933,1504.542,1555.773,28336620292.0
399808.XSHE,2015-09-07,1629.251,1555.773,1821610278.0,1577.963,1552.586,1565.0739999999994,23380342781.0
399808.XSHE,2015-09-08,1645.331,1565.0739999999994,1750290428.0,1559.764,1542.12,1641.64,22263508034.0
399808.XSHE,2015-09-09,1718.206,1641.64,2806764059.0,1660.329,1652.611,1712.43,38954059092.0
399808.XSHE,2015-09-10,1731.253,1712.43,2238122422.0,1682.391,1676.781,1685.821,31438526114.0
399808.XSHE,2015-09-11,1709.376,1685.821,1693426763.0,1679.456,1661.5870000000002,1689.783,23990771002.0
399808.XSHE,2015-09-14,1712.534,1689.783,2077777741.0,1707.839,1557.351,1575.556,27668908089.0
399808.XSHE,2015-09-15,1555.2820000000006,1575.556,1761241897.0,1526.3729999999994,1462.432,1471.193,21189482574.0
399808.XSHE,2015-09-16,1591.557,1471.193,2051112433.0,1477.679,1472.095,1585.859,25234213904.0
399808.XSHE,2015-09-17,1645.308,1585.859,2464886445.0,1589.781,1563.0970000000002,1563.0970000000002,33542561104.0
399808.XSHE,2015-09-18,1605.683,1563.0970000000002,1839108739.0,1581.8529999999994,1562.545,1593.8729999999994,26835873463.0
399808.XSHE,2015-09-21,1669.22,1593.8729999999994,2203792651.0,1577.6760000000006,1573.1660000000006,1669.066,31818365565.0
399808.XSHE,2015-09-22,1693.9520000000002,1669.066,2397831932.0,1680.374,1651.281,1673.4520000000002,34600326882.0
399808.XSHE,2015-09-23,1707.229,1673.4520000000002,2234056176.0,1645.189,1643.969,1675.868,34709515452.0
399808.XSHE,2015-09-24,1700.84,1675.868,2098547124.0,1692.044,1665.2,1694.078,33928428027.0
399808.XSHE,2015-09-25,1696.099,1694.078,2024831118.0,1684.4820000000002,1623.254,1639.61,31347660869.0
399808.XSHE,2015-09-28,1672.081,1639.61,1352271525.0,1645.622,1618.7910000000006,1671.015,22144208860.0
399808.XSHE,2015-09-29,1670.9820000000002,1671.015,1442905110.0,1642.256,1631.669,1642.562,23353413009.0
399808.XSHE,2015-09-30,1666.3929999999998,1642.562,1274619911.0,1661.149,1636.082,1649.169,20713192323.0
399808.XSHE,2015-10-08,1738.974,1649.169,1913820801.0,1706.178,1693.858,1724.564,31711170824.0
399808.XSHE,2015-10-09,1766.8339999999994,1724.564,2217001780.0,1727.9160000000006,1725.2379999999994,1757.429,36746506377.0
399808.XSHE,2015-10-12,1850.726,1757.429,3098913679.0,1769.486,1768.6070000000002,1817.877,51964786201.0
399808.XSHE,2015-10-13,1867.773,1817.877,2894203012.0,1806.04,1798.942,1865.885,47921428155.0
399808.XSHE,2015-10-14,1885.718,1865.885,3038196298.0,1858.245,1839.116,1853.06,51724322854.0
399808.XSHE,2015-10-15,1902.992,1853.06,2775130106.0,1846.16,1846.16,1902.992,46247931086.0
399808.XSHE,2015-10-16,1934.355,1902.992,3000180385.0,1919.092,1892.062,1927.381,51614443322.0
399808.XSHE,2015-10-19,1957.943,1927.381,3388118031.0,1942.511,1920.8,1948.1,61434323208.0
399808.XSHE,2015-10-20,1962.74,1948.1,2691251478.0,1947.852,1922.345,1962.74,48161579712.0
399808.XSHE,2015-10-21,1967.514,1962.74,3333192439.0,1960.976,1821.434,1832.141,56650251616.0
399808.XSHE,2015-10-22,1898.793,1832.141,2829260797.0,1831.78,1815.989,1895.772,50247219150.0
399808.XSHE,2015-10-23,1954.184,1895.772,3132981622.0,1917.629,1901.827,1944.328,56790619079.0
399808.XSHE,2015-10-26,1991.307,1944.328,3390325784.0,1974.441,1945.852,1987.127,66575186388.0
399808.XSHE,2015-10-27,2001.515,1987.127,3099416220.0,1966.734,1899.128,1990.562,55314305366.0
399808.XSHE,2015-10-28,2019.089,1990.562,2808284098.0,1979.248,1948.29,1955.647,53295550328.0
399808.XSHE,2015-10-29,1989.07,1955.647,2319763425.0,1975.274,1932.83,1964.374,43801108216.0
399808.XSHE,2015-10-30,1990.901,1964.374,2333353072.0,1955.276,1924.708,1955.39,45240000366.0
399808.XSHE,2015-11-02,1962.183,1955.39,2210702136.0,1911.465,1893.373,1897.667,41030205570.0
399808.XSHE,2015-11-03,1917.475,1897.667,1786855719.0,1905.76,1876.543,1894.032,32412709055.0
399808.XSHE,2015-11-04,1991.81,1894.032,2567266139.0,1902.283,1898.45,1991.81,46885501829.0
399808.XSHE,2015-11-05,2017.993,1991.81,3487529921.0,1991.192,1980.927,1992.462,61113045737.0
399808.XSHE,2015-11-06,2036.332,1992.462,2821810641.0,1991.672,1991.672,2033.818,49703476389.0
399808.XSHE,2015-11-09,2081.13,2033.818,3314857464.0,2019.197,2000.817,2064.335,61239839882.0
399808.XSHE,2015-11-10,2105.104,2064.335,3405315269.0,2055.641,2044.91,2082.357,63806462370.0
399808.XSHE,2015-11-11,2117.153,2082.357,3101634082.0,2088.309,2080.688,2117.059,58744486693.0
399808.XSHE,2015-11-12,2174.079,2117.059,3761931652.0,2128.008,2103.736,2154.982,74129493423.0
399808.XSHE,2015-11-13,2197.857,2154.982,3862104524.0,2135.391,2098.336,2149.245,80246058564.0
399808.XSHE,2015-11-16,2178.715,2149.245,2846360840.0,2101.949,2101.949,2178.359,54082990474.0
399808.XSHE,2015-11-17,2214.3720000000008,2178.359,3469311554.0,2202.266,2135.865,2139.757,66145725149.0
399808.XSHE,2015-11-18,2155.589,2139.757,2629608679.0,2145.283,2074.338,2081.376,49847197674.0
399808.XSHE,2015-11-19,2148.765,2081.376,2384417607.0,2091.239,2081.016,2148.383,46190634572.0
399808.XSHE,2015-11-20,2177.157,2148.383,2913136293.0,2148.951,2135.926,2160.154,56430297807.0
399808.XSHE,2015-11-23,2170.127,2160.154,2569796871.0,2155.062,2113.321,2121.618,48062139404.0
399808.XSHE,2015-11-24,2137.868,2121.618,1823058250.0,2124.938,2097.731,2137.828,34510848849.0
399808.XSHE,2015-11-25,2176.634,2137.828,2267367198.0,2141.198,2137.675,2175.526,43962250369.0
399808.XSHE,2015-11-26,2190.294,2175.526,2498156260.0,2185.736,2148.874,2150.811,48190179415.0
399808.XSHE,2015-11-27,2153.792,2150.811,2897040807.0,2140.774,1995.579,2011.969,52229935382.0
399808.XSHE,2015-11-30,2052.6910000000007,2011.969,2607119953.0,2020.78,1930.152,2050.24,46467843597.0
399808.XSHE,2015-12-01,2059.947,2050.24,2082448913.0,2048.979,2013.733,2038.558,37859310476.0
399808.XSHE,2015-12-02,2041.142,2038.558,1864478427.0,2034.129,1971.687,2030.678,33561163658.0
399808.XSHE,2015-12-03,2077.376,2030.678,1744784832.0,2033.401,2033.156,2077.353,33466338251.0
399808.XSHE,2015-12-04,2080.422,2077.353,1780749157.0,2068.485,2038.853,2054.078,34001162021.0
399808.XSHE,2015-12-07,2094.336,2054.078,1707013123.0,2061.124,2059.741,2087.901,33445523291.0
399808.XSHE,2015-12-08,2086.26,2087.901,1802710986.0,2086.26,2040.059,2040.059,35265365095.0
399808.XSHE,2015-12-09,2071.545,2040.059,2222227846.0,2042.549,2038.545,2066.637,46178487900.0
399808.XSHE,2015-12-10,2076.871,2066.637,2013259061.0,2067.68,2047.028,2051.174,41072051972.0
399808.XSHE,2015-12-11,2045.227,2051.174,1521580746.0,2041.866,2019.324,2021.178,30110846732.0
399808.XSHE,2015-12-14,2062.064,2021.178,1724158107.0,2002.646,1998.319,2062.064,32185558078.0
399808.XSHE,2015-12-15,2091.72,2062.064,1709031845.0,2063.012,2063.012,2081.635,34342462067.0
399808.XSHE,2015-12-16,2103.4120000000007,2081.635,1864012579.0,2089.112,2081.125,2089.726,37095979631.0
399808.XSHE,2015-12-17,2151.4,2089.726,2893307800.0,2113.5660000000007,2113.5660000000007,2151.004,56887752090.0
399808.XSHE,2015-12-18,2154.134,2151.004,2548145130.0,2151.123,2125.721,2139.606,52451701186.0
399808.XSHE,2015-12-21,2160.351,2139.606,2145396678.0,2140.117,2137.101,2152.855,43483401297.0
399808.XSHE,2015-12-22,2176.813,2152.855,2118637228.0,2162.877,2143.907,2176.63,42373108743.0
399808.XSHE,2015-12-23,2182.447,2176.63,2315918443.0,2176.015,2145.765,2152.813,46435077115.0
399808.XSHE,2015-12-24,2155.5370000000007,2152.813,1876857463.0,2148.055,2112.753,2142.381,36519671243.0
399808.XSHE,2015-12-25,2158.005,2142.381,1610473964.0,2144.929,2136.615,2152.061,32391106740.0
399808.XSHE,2015-12-28,2165.266,2152.061,2174933093.0,2155.815,2101.661,2101.681,42291448527.0
399808.XSHE,2015-12-29,2127.217,2101.681,1823918353.0,2100.362,2083.479,2127.056,39839050622.0
399808.XSHE,2015-12-30,2147.968,2127.056,1904867364.0,2137.174,2117.7670000000007,2147.968,40031211635.0
399808.XSHE,2015-12-31,2165.719,2147.968,1860209423.0,2150.535,2124.131,2124.737,38483972945.0
399808.XSHE,2016-01-04,2123.094,2124.737,1702454376.0,2120.858,1933.641,1933.641,31982401941.0
399808.XSHE,2016-01-05,1949.891,1933.641,2532931934.0,1835.682,1832.395,1908.938,42946108904.0
399808.XSHE,2016-01-06,1953.048,1908.938,2092298847.0,1914.212,1897.602,1952.187,36023257415.0
399808.XSHE,2016-01-07,1909.9,1952.187,549662634.0,1909.9,1769.239,1771.737,8976132833.0
399808.XSHE,2016-01-08,1837.069,1771.737,2136283197.0,1821.874,1698.43,1797.777,34493681924.0
399808.XSHE,2016-01-11,1788.189,1797.777,1956046193.0,1755.072,1661.905,1661.922,31004738034.0
399808.XSHE,2016-01-12,1696.3770000000006,1661.922,1818041605.0,1668.2479999999994,1630.839,1680.6729999999998,27736338403.0
399808.XSHE,2016-01-13,1703.215,1680.6729999999998,1456646047.0,1688.579,1617.275,1617.431,23151790928.0
399808.XSHE,2016-01-14,1688.11,1617.431,1860949220.0,1558.75,1558.75,1683.2279999999994,28210014025.0
399808.XSHE,2016-01-15,1688.58,1683.2279999999994,1904214194.0,1670.45,1611.568,1624.8239999999994,29786085483.0
399808.XSHE,2016-01-18,1673.2820000000006,1624.8239999999994,1492717051.0,1586.086,1586.086,1650.318,23977498506.0
399808.XSHE,2016-01-19,1720.844,1650.318,1853523008.0,1647.344,1645.355,1719.7620000000006,29232462059.0
399808.XSHE,2016-01-20,1738.476,1719.7620000000006,1933743357.0,1707.917,1696.1760000000006,1708.563,31417630766.0
399808.XSHE,2016-01-21,1722.275,1708.563,1708692990.0,1676.447,1618.6570000000006,1618.931,28317604335.0
399808.XSHE,2016-01-22,1655.858,1618.931,1349440697.0,1641.0870000000002,1590.803,1642.231,21786281684.0
399808.XSHE,2016-01-25,1677.266,1642.231,1214288369.0,1662.09,1638.203,1657.0220000000006,19510991932.0
399808.XSHE,2016-01-26,1637.016,1657.0220000000006,1656412013.0,1634.198,1512.786,1514.832,24350958181.0
399808.XSHE,2016-01-27,1526.486,1514.832,1749374134.0,1520.692,1409.54,1487.809,24093692350.0
399808.XSHE,2016-01-28,1487.918,1487.809,1299814008.0,1469.415,1408.5739999999994,1410.6229999999994,17833174570.0
399808.XSHE,2016-01-29,1491.8429999999994,1410.6229999999994,1419414646.0,1410.915,1410.915,1478.835,20026470836.0
399808.XSHE,2016-02-01,1493.6570000000006,1478.835,1324180465.0,1481.58,1437.305,1463.188,20240884268.0
399808.XSHE,2016-02-02,1528.941,1463.188,1366712882.0,1465.378,1465.378,1520.057,19866571379.0
399808.XSHE,2016-02-03,1538.3870000000006,1520.057,1268766500.0,1499.792,1488.355,1531.938,19361148469.0
399808.XSHE,2016-02-04,1573.2979999999998,1531.938,1401767641.0,1540.072,1540.072,1565.311,22078014278.0
399808.XSHE,2016-02-05,1576.7279999999994,1565.311,1076872648.0,1573.899,1537.456,1537.7279999999994,18516119693.0
399808.XSHE,2016-02-15,1545.8870000000006,1537.7279999999994,945706352.0,1480.975,1480.975,1534.3010000000006,15168819987.0
399808.XSHE,2016-02-16,1605.483,1534.3010000000006,1519868940.0,1544.48,1544.48,1598.411,22841070977.0
399808.XSHE,2016-02-17,1626.46,1598.411,1766170306.0,1597.314,1593.6329999999994,1622.203,26409344263.0
399808.XSHE,2016-02-18,1639.974,1622.203,1800359950.0,1633.471,1613.217,1616.9820000000002,27439243417.0
399808.XSHE,2016-02-19,1635.219,1616.9820000000002,1400434187.0,1614.4070000000006,1608.323,1626.245,22548120480.0
399808.XSHE,2016-02-22,1671.072,1626.245,1878858888.0,1649.586,1637.919,1662.953,29683422741.0
399808.XSHE,2016-02-23,1669.8270000000002,1662.953,1725631123.0,1662.7120000000002,1625.94,1648.047,27669141516.0
399808.XSHE,2016-02-24,1663.217,1648.047,1735357565.0,1638.82,1619.619,1663.217,26646880544.0
399808.XSHE,2016-02-25,1671.642,1663.217,2423058727.0,1671.5179999999998,1516.95,1525.309,37287996503.0
399808.XSHE,2016-02-26,1552.411,1525.309,1577109286.0,1542.511,1494.655,1532.716,23003140901.0
399808.XSHE,2016-02-29,1527.939,1532.716,1638016953.0,1527.939,1420.616,1444.5220000000006,22394536210.0
399808.XSHE,2016-03-01,1487.6370000000006,1444.5220000000006,1399005152.0,1451.356,1420.921,1477.9160000000006,19623410798.0
399808.XSHE,2016-03-02,1559.8270000000002,1477.9160000000006,1877049825.0,1476.818,1475.3870000000006,1555.5739999999994,26272097583.0
399808.XSHE,2016-03-03,1584.208,1555.5739999999994,1970642072.0,1554.057,1550.414,1561.546,27875292412.0
399808.XSHE,2016-03-04,1565.909,1561.546,1902078041.0,1553.7910000000006,1488.5120000000006,1514.3010000000006,25784961539.0
399808.XSHE,2016-03-07,1560.204,1514.3010000000006,1461800947.0,1531.698,1526.294,1544.342,19477193253.0
399808.XSHE,2016-03-08,1552.016,1544.342,1687859090.0,1543.8529999999994,1479.214,1552.016,24313615658.0
399808.XSHE,2016-03-09,1532.5739999999994,1552.016,1236642760.0,1512.875,1499.644,1510.024,17671333256.0
399808.XSHE,2016-03-10,1522.564,1510.024,997764246.0,1511.594,1479.774,1481.961,14386153819.0
399808.XSHE,2016-03-11,1488.2910000000006,1481.961,853400322.0,1467.818,1458.687,1478.2779999999998,11861175690.0
399808.XSHE,2016-03-14,1551.003,1478.2779999999998,1508293584.0,1499.8670000000006,1499.8670000000006,1534.6729999999998,22342240722.0
399808.XSHE,2016-03-15,1555.4679999999994,1534.6729999999998,1409151009.0,1532.7520000000006,1525.5510000000006,1535.615,23479484272.0
399808.XSHE,2016-03-16,1547.351,1535.615,1243683580.0,1542.591,1507.338,1517.466,19394492776.0
399808.XSHE,2016-03-17,1583.425,1517.466,1927692996.0,1526.269,1526.269,1581.156,31466086112.0
399808.XSHE,2016-03-18,1649.037,1581.156,2803647587.0,1592.5020000000006,1592.5020000000006,1642.828,44140805119.0
399808.XSHE,2016-03-21,1679.25,1642.828,2663674060.0,1665.8629999999994,1654.304,1679.25,42126615945.0
399808.XSHE,2016-03-22,1698.55,1679.25,2422167112.0,1664.841,1654.746,1681.943,36264007000.0
399808.XSHE,2016-03-23,1693.358,1681.943,2070173600.0,1672.6029999999994,1665.156,1693.208,34382411574.0
399808.XSHE,2016-03-24,1714.5179999999998,1693.208,2467349268.0,1679.2979999999998,1668.7,1677.485,41305224156.0
399808.XSHE,2016-03-25,1688.98,1677.485,1683732378.0,1670.4820000000002,1660.909,1687.2220000000002,28003960306.0
399808.XSHE,2016-03-28,1723.16,1687.2220000000002,1970384414.0,1700.4,1682.714,1687.8929999999998,35060411848.0
399808.XSHE,2016-03-29,1691.7320000000002,1687.8929999999998,1753288887.0,1685.496,1640.493,1655.3339999999994,28834194113.0
399808.XSHE,2016-03-30,1725.19,1655.3339999999994,2014747058.0,1672.838,1672.135,1724.9979999999994,34799780920.0
399808.XSHE,2016-03-31,1744.741,1724.9979999999994,2142509660.0,1737.799,1718.136,1724.695,38311504115.0
399808.XSHE,2016-04-01,1729.3870000000006,1724.695,1756710829.0,1720.919,1683.649,1717.9589999999994,30338780931.0
399808.XSHE,2016-04-05,1779.7479999999994,1717.9589999999994,2411777230.0,1730.674,1726.524,1772.52,42051238619.0
399808.XSHE,2016-04-06,1788.571,1772.52,2346758330.0,1766.799,1760.27,1785.835,41211717369.0
399808.XSHE,2016-04-07,1802.188,1785.835,2531073183.0,1791.3829999999994,1764.312,1766.7720000000006,47511397653.0
399808.XSHE,2016-04-08,1763.849,1766.7720000000006,2031322990.0,1747.75,1723.7820000000006,1749.213,37111921125.0
399808.XSHE,2016-04-11,1793.724,1749.213,1942795772.0,1764.743,1764.743,1779.036,35898969490.0
399808.XSHE,2016-04-12,1775.739,1779.036,1685760485.0,1775.739,1736.198,1757.461,32959918678.0
399808.XSHE,2016-04-13,1802.702,1757.461,2412726031.0,1769.037,1769.037,1777.602,40258141728.0
